type,firm_name,contact_name,position,phone,email,linkedin,website,address,state,source_url
firm,Santo Family Lawyers,,,,carla@santofamilylawyers.com.au,,https://santofamilylawyers.com.au,"Suite 1212, World Tower, 87-89 Liverpool Street, Sydney NSW 2000",NSW,https://www.familylaw.com.au/law-practice/santo-family-lawyers/
lawyer,Santo Family Lawyers,Carla Santo,Principal,,,https://www.linkedin.com/in/carla-santo-69830551/,https://santofamilylawyers.com.au,"Suite 1212, World Tower, 87-89 Liverpool Street, Sydney NSW 2000",NSW,https://www.familylaw.com.au/lawyer/carla-santo/
firm,Santone Lawyers,,,,info@santone.com.au,,https://santone.com.au,"Level 11/276 Pitt St, Sydney NSW 2000",NSW,https://www.familylaw.com.au/law-practice/santone-lawyers/
lawyer,Santone Lawyers,Tina Pamela Santone,Partner,,,https://www.linkedin.com/in/tina-santone-2a525449/,https://santone.com.au,"Level 11/276 Pitt St, Sydney NSW 2000",NSW,https://www.familylaw.com.au/lawyer/tina-pamela-santone/
firm,Sarah Bevan Family Lawyers,,,,webmaster@sbfamilylawyers.com.au,,https://sbfamilylawyers.com.au,"Suite 7/5 Macquarie St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/law-practice/sarah-bevan-family-lawyers/
lawyer,Sarah Bevan Family Lawyers,Aboorvasri (Aboorva) Sundar,Senior Associate,,,https://www.linkedin.com/in/aboorva-sundar/,https://sbfamilylawyers.com.au,"Suite 7/5 Macquarie St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/aboorvasri-aboorva-sundar/
lawyer,Sarah Bevan Family Lawyers,Sarah Bevan,Principal,,,https://www.linkedin.com/in/sarah-bevan-familylawyer/,https://sbfamilylawyers.com.au,"Suite 7/5 Macquarie St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/sarah-bevan/
firm,Saunders Family & Estate Lawyers,,,,,,https://saunderslaw.com.au/,"level 6/451 Little Bourke St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/law-practice/saunders-family-estate-lawyers/
lawyer,Saunders Family & Estate Lawyers,Angela Burr,Principal,,,https://au.linkedin.com/in/angela-burr-2ab379b,https://saunderslaw.com.au/,"level 6/451 Little Bourke St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/angela-burr/
lawyer,Saunders Family & Estate Lawyers,Lucy Morgan,Lawyer,,,https://ae.linkedin.com/company/saunders-family-estate-lawyers,https://saunderslaw.com.au/,"level 6/451 Little Bourke St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/lucy-morgan/
lawyer,Saunders Family & Estate Lawyers,Bradley Saunders,Principal,,,https://au.linkedin.com/in/brad-saunders-3352392b,https://saunderslaw.com.au/,"level 6/451 Little Bourke St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/bradley-saunders/
firm,Schetzer Papaleo (SP) Family Lawyers,,,,admin@spfamilylawyers.com.au,,https://www.spfamilylawyers.com.au/,"Level 13/380 La Trobe St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/law-practice/schetzer-papaleo-sp-family-lawyers/
lawyer,Schetzer Papaleo (SP) Family Lawyers,David Schetzer,Lawyer,,,https://au.linkedin.com/in/david-schetzer-a150636b,https://www.spfamilylawyers.com.au/,"Level 13/380 La Trobe St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/david-schetzer/
firm,Seacliff Family Law,,,,hello@seaclifflaw.com.au,,https://www.seaclifflaw.com.au,"suite 10/741 Lawrence Hargrave Dr, Coledale NSW 2515",NSW,https://www.familylaw.com.au/law-practice/seacliff-family-law/
lawyer,Seacliff Family Law,Ashleigh Renee Wisbey,Principal,,,https://www.linkedin.com/in/ashleighwisbey/,https://www.seaclifflaw.com.au,"suite 10/741 Lawrence Hargrave Dr, Coledale NSW 2515",NSW,https://www.familylaw.com.au/lawyer/ashleigh-renee-wisbey/
firm,Selvaggio Lawyers,,,,,,https://selvaggiolawyers.com.au,"709/12 Century Cct, Norwest NSW 2153",NSW,https://www.familylaw.com.au/law-practice/selvaggio-lawyers/
lawyer,Selvaggio Lawyers,Daniela Marina Poletti,Special Counsel,,,https://www.linkedin.com/in/daniela-poletti-340722237/,https://selvaggiolawyers.com.au,"709/12 Century Cct, Norwest NSW 2153",NSW,https://www.familylaw.com.au/lawyer/daniela-marina-poletti/
firm,Separation Solutions,,,,hello@separationsolutions.com.au,,https://separationsolutions.com.au,Sydney NSW 2000,NSW,https://www.familylaw.com.au/law-practice/separation-solutions/
lawyer,Separation Solutions,Belinda Crawford,Director,,,https://www.linkedin.com/in/belinda-crawford-ab66a6212/,https://separationsolutions.com.au,Sydney NSW 2000,NSW,https://www.familylaw.com.au/lawyer/belinda-crawford/
lawyer,Separation Solutions,Cynthia Jane Bluett,Solicitor,,,https://www.linkedin.com/in/cynthiabluett/,https://separationsolutions.com.au,Sydney NSW 2000,NSW,https://www.familylaw.com.au/lawyer/cynthia-jane-bluett/
firm,Serein Family Law,,,,info@sereinfamilylaw.com.au,,https://www.sereinfamilylaw.com.au/,"Level 1/197 Bay St, Brighton VIC 3186",VIC,https://www.familylaw.com.au/law-practice/serein-family-law/
lawyer,Serein Family Law,Renee Stockley,Principal,,,https://au.linkedin.com/in/renee-stockley-901b66134,https://www.sereinfamilylaw.com.au/,"Level 1/197 Bay St, Brighton VIC 3186",VIC,https://www.familylaw.com.au/lawyer/renee-stockley/
firm,Seton Family Lawyers,,,,hello@setonfamily.law,,https://setonfamily.law,"9/168 The Entrance Rd, Erina NSW 2250",NSW,https://www.familylaw.com.au/law-practice/seton-family-lawyers/
lawyer,Seton Family Lawyers,Michael James Seton,Principal,,,https://www.linkedin.com/in/michael-seton-12b07123/,https://setonfamily.law,"9/168 The Entrance Rd, Erina NSW 2250",NSW,https://www.familylaw.com.au/lawyer/michael-james-seton/
lawyer,Seton Family Lawyers,Dominique Markwort,Senior Associate,,,https://au.linkedin.com/in/dominique-markwort-956728181,https://setonfamily.law,"9/168 The Entrance Rd, Erina NSW 2250",NSW,https://www.familylaw.com.au/lawyer/dominique-markwort/
firm,Sexton Family Law,,,,office@sextonfamilylaw.com.au,,https://sextonfamilylaw.com.au,"Ground Floor/34 Burton St, Kirribilli NSW 2061",NSW,https://www.familylaw.com.au/law-practice/sexton-family-law/
lawyer,Sexton Family Law,Janine Marie Daher,Associate Director,,,https://au.linkedin.com/company/sextonfamilylaw,https://sextonfamilylaw.com.au,"Ground Floor/34 Burton St, Kirribilli NSW 2061",NSW,https://www.familylaw.com.au/lawyer/janine-marie-daher/
lawyer,Sexton Family Law,Jacqueline Mai Dawson,Principal Solicitor,,,https://au.linkedin.com/company/sextonfamilylaw,https://sextonfamilylaw.com.au,"Ground Floor/34 Burton St, Kirribilli NSW 2061",NSW,https://www.familylaw.com.au/lawyer/jacqueline-mai-dawson/
firm,Sharon Moss Legal,,,,,,https://smosslegal.com.au,"834 Pittwater Rd, Dee Why NSW 2099, Australia",NSW,https://www.familylaw.com.au/law-practice/sharon-moss-legal/
lawyer,Sharon Moss Legal,Nicola Jayne Benbow,Solicitor,,,https://www.linkedin.com/in/nicola-benbow-4163ab9a/,https://smosslegal.com.au,"834 Pittwater Rd, Dee Why NSW 2099, Australia",NSW,https://www.familylaw.com.au/lawyer/nicola-jayne-benbow/
lawyer,Sharon Moss Legal,Sharon Alice Moss,Principal Solicitor,,,https://www.linkedin.com/in/sharon-moss-2b5ba5b6/,https://smosslegal.com.au,"834 Pittwater Rd, Dee Why NSW 2099, Australia",NSW,https://www.familylaw.com.au/lawyer/sharon-alice-moss/
firm,Shearer Doyle Law,,,,,,http://www.shearerdoyle.com.au/,"Santos House, level 27/32 Turbot St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/law-practice/shearer-doyle-law/
lawyer,Shearer Doyle Law,Bruce Doyle,Principal,,,https://au.linkedin.com/in/bruce-doyle-22662039,http://www.shearerdoyle.com.au/,"Santos House, level 27/32 Turbot St, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/bruce-doyle/
firm,Shedden & Associates,,,,jshedden@sheddenassociates.com.au,,https://www.sheddenassociates.com.au,"91 Phillip St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/law-practice/shedden-associates/
lawyer,Shedden & Associates,Julie Ann Shedden,Principal,,,https://www.linkedin.com/in/julie-shedden-6323a326/,https://www.sheddenassociates.com.au,"91 Phillip St, Parramatta NSW 2150",NSW,https://www.familylaw.com.au/lawyer/julie-ann-shedden/
firm,Shine Lawyers (Brisbane),,,,,,https://www.shine.com.au/,13/160 Ann Street Brisbane City,,https://www.familylaw.com.au/law-practice/shine-lawyers-brisbane/
lawyer,Shine Lawyers (Brisbane),Caitlin Wilson,Special Counsel,,,https://au.linkedin.com/in/caitlin-wilson-5293264b,https://www.shine.com.au/,13/160 Ann Street Brisbane City,,https://www.familylaw.com.au/lawyer/caitlin-wilson/
firm,Shipton & Associates,,,,reception@manlylaw.com.au,,https://www.shiptonandassociates.com.au,"Unit 1/1 Raglan St, Manly NSW 2095",NSW,https://www.familylaw.com.au/law-practice/shipton-associates/
lawyer,Shipton & Associates,Claire Nielsen,Solicitor,,,https://www.linkedin.com/in/claire-nielsen-1b7743101/,https://www.shiptonandassociates.com.au,"Unit 1/1 Raglan St, Manly NSW 2095",NSW,https://www.familylaw.com.au/lawyer/claire-nielsen/
firm,Shoalhaven Family Law,,,,,,https://www.shoalhavenfamilylaw.com,"7/51 Kinghorne St, Nowra NSW 2541",NSW,https://www.familylaw.com.au/law-practice/shoalhaven-family-law/
lawyer,Shoalhaven Family Law,Elspeth Margaret Finney,Director,,,https://www.linkedin.com/in/elspeth-finney-b1b720141/,https://www.shoalhavenfamilylaw.com,"7/51 Kinghorne St, Nowra NSW 2541",NSW,https://www.familylaw.com.au/lawyer/elspeth-margaret-finney/
firm,Simonidis Steel Lawyers Brisbane,,,,,,http://www.simsteel.com.au/,"183 N Quay, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/law-practice/simonidis-steel-lawyers-brisbane/
lawyer,Simonidis Steel Lawyers Brisbane,Deano Simonidis,Director,,,https://au.linkedin.com/company/simonidis-steel-lawyers,http://www.simsteel.com.au/,"183 N Quay, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/deano-simonidis/
firm,SJP Law,,,,reception@sjplaw.com.au,,https://sjplaw.com.au/,"Suite 4/22 Denna St, Maroochydore QLD 4558",QLD,https://www.familylaw.com.au/law-practice/sjp-law/
lawyer,SJP Law,Mark Shera,Director,,,https://au.linkedin.com/in/mark-shera-32070b14,https://sjplaw.com.au/,"Suite 4/22 Denna St, Maroochydore QLD 4558",QLD,https://www.familylaw.com.au/lawyer/mark-shera/
firm,Slat Family Lawyers,,,,rachel@slatfamilylaw.com.au,,https://slatfamilylaw.com.au,"Level 21/133 Castlereagh St, Sydney NSW 2000",NSW,https://www.familylaw.com.au/law-practice/slat-family-lawyers/
lawyer,Slat Family Lawyers,Rachel Lara Slat,Director,,,https://www.linkedin.com/in/rachelslat/,https://slatfamilylaw.com.au,"Level 21/133 Castlereagh St, Sydney NSW 2000",NSW,https://www.familylaw.com.au/lawyer/rachel-lara-slat/
firm,Small Myers Hughes Lawyers,,,,,,http://smh.net.au/,"Level 2/17 Welch St, Southport QLD 4215",QLD,https://www.familylaw.com.au/law-practice/small-myers-hughes-lawyers/
lawyer,Small Myers Hughes Lawyers,Craig Nicol,Director,,,https://au.linkedin.com/in/craig-nicol-4002aa7a,http://smh.net.au/,"Level 2/17 Welch St, Southport QLD 4215",QLD,https://www.familylaw.com.au/lawyer/craig-nicol/
lawyer,Small Myers Hughes Lawyers,Asha Egan,Special Counsel,,,https://au.linkedin.com/company/small-myers-hughes,http://smh.net.au/,"Level 2/17 Welch St, Southport QLD 4215",QLD,https://www.familylaw.com.au/lawyer/asha-egan/
lawyer,Small Myers Hughes Lawyers,Michael Small,Principal,,,https://au.linkedin.com/company/small-myers-hughes,http://smh.net.au/,"Level 2/17 Welch St, Southport QLD 4215",QLD,https://www.familylaw.com.au/lawyer/michael-small/
firm,Smith Family Law,,,,info@smithfamilylaw.com.au,,https://www.smithfamilylaw.com.au/,"Level 9/488 Bourke St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/law-practice/smith-family-law/
lawyer,Smith Family Law,Benjamin Smith,Principal,,,https://au.linkedin.com/in/ben-smith-3529a22b,https://www.smithfamilylaw.com.au/,"Level 9/488 Bourke St, Melbourne VIC 3000",VIC,https://www.familylaw.com.au/lawyer/benjamin-smith/
firm,Soden Legal,,,,info@sodenlegal.com.au,,https://www.sodenlegal.com.au,"Suite 7, Level 1, 1 Gregory Hills Drive, Gregory Hills NSW 2557",NSW,https://www.familylaw.com.au/law-practice/soden-legal/
lawyer,Soden Legal,Sandra Lea Soden,Principal Solicitor,,,https://www.linkedin.com/in/sandra-soden-2400b356/,https://www.sodenlegal.com.au,"Suite 7, Level 1, 1 Gregory Hills Drive, Gregory Hills NSW 2557",NSW,https://www.familylaw.com.au/lawyer/sandra-lea-soden/
lawyer,Soden Legal,Sean Patrick Cahill,Special Counsel,,,https://www.linkedin.com/in/sean-cahill-73860557/,https://www.sodenlegal.com.au,"Suite 7, Level 1, 1 Gregory Hills Drive, Gregory Hills NSW 2557",NSW,https://www.familylaw.com.au/lawyer/sean-patrick-cahill/
firm,Solari & Stock,,,,,,https://solariandstock.com.au,"Level 2/12 Central Rd, Miranda NSW 2228",NSW,https://www.familylaw.com.au/law-practice/solari-stock/
lawyer,Solari & Stock,Riccarda Pierra Stock,Director,,,http://au.linkedin.com/pub/riccarda-stock/2b/437/729,https://solariandstock.com.au,"Level 2/12 Central Rd, Miranda NSW 2228",NSW,https://www.familylaw.com.au/lawyer/riccarda-pierra-stock/
lawyer,Solari & Stock,Nicole Jo-An Quirk,Solicitor,,,https://www.linkedin.com/in/nicole-quirk-b370851aa/,https://solariandstock.com.au,"Level 2/12 Central Rd, Miranda NSW 2228",NSW,https://www.familylaw.com.au/lawyer/nicole-jo-an-quirk/
lawyer,Solari & Stock,Nikita Natasha Ward,Solicitor,,,https://www.linkedin.com/company/solari-stock/,https://solariandstock.com.au,"Level 2/12 Central Rd, Miranda NSW 2228",NSW,https://www.familylaw.com.au/lawyer/nikita-natasha-ward/
firm,Solution Focused Separation,,,,admin@sfslegal.com.au,,https://sfslegal.com.au/,,,https://www.familylaw.com.au/law-practice/solution-focused-separation/
lawyer,Solution Focused Separation,Chloe McGuinness,Principal,,,https://au.linkedin.com/in/chloe-mcguinness-92a18031,https://sfslegal.com.au/,,,https://www.familylaw.com.au/lawyer/chloe-mcguinness/
firm,Somerville Laundry Lomax,,,,,,https://sll.com.au,"Level 1/89 Jonson St, Byron Bay NSW 2481",NSW,https://www.familylaw.com.au/law-practice/somerville-laundry-lomax/
lawyer,Somerville Laundry Lomax,Stephen Richard Tester,Partner,,,https://www.linkedin.com/in/stephen-tester-75093372/,https://sll.com.au,"Level 1/89 Jonson St, Byron Bay NSW 2481",NSW,https://www.familylaw.com.au/lawyer/stephen-richard-tester/
firm,Somerville Legal,,,,enquiries@somervillelegal.com.au,,https://www.somervillelegal.com.au,"10/32 Walker St, North Sydney NSW 2060",NSW,https://www.familylaw.com.au/law-practice/somerville-legal/
lawyer,Somerville Legal,Alison Renee Brown,Solicitor,,,https://www.linkedin.com/in/alison-brown-43125188,https://www.somervillelegal.com.au,"10/32 Walker St, North Sydney NSW 2060",NSW,https://www.familylaw.com.au/lawyer/alison-renee-brown/
firm,South Coast Family Law Group,,,,admin@scflg.com.au,,https://www.southcoastfamilylawgroup.com.au,"12/200 Crown St, Wollongong NSW 2500",NSW,https://www.familylaw.com.au/law-practice/south-coast-family-law-group/
lawyer,South Coast Family Law Group,Cassandra Garforth,Director,,,https://www.linkedin.com/in/cassandra-garforth-53a89469,https://www.southcoastfamilylawgroup.com.au,"12/200 Crown St, Wollongong NSW 2500",NSW,https://www.familylaw.com.au/lawyer/cassandra-garforth/
lawyer,South Coast Family Law Group,Laura Meriam McCrohon,Director,,,https://www.linkedin.com/in/laura-mccrohon-58544157/,https://www.southcoastfamilylawgroup.com.au,"12/200 Crown St, Wollongong NSW 2500",NSW,https://www.familylaw.com.au/lawyer/laura-meriam-mccrohon/
firm,South Geldard Lawyers,,,,admin@southgeldard.com.au,,https://www.southgeldard.com.au/,"128 Victoria Parade, Rockhampton City QLD 4700",QLD,https://www.familylaw.com.au/law-practice/south-geldard-lawyers/
lawyer,South Geldard Lawyers,Luke Collins,Senior Lawyer,,,https://www.linkedin.com/company/south-&-geldard,https://www.southgeldard.com.au/,"128 Victoria Parade, Rockhampton City QLD 4700",QLD,https://www.familylaw.com.au/lawyer/luke-collins/
firm,Southern Waters Legal,,,,careers@southernwaters.com.au,,https://www.southernwaters.com.au,"2/1 Kingsway, Cronulla NSW 2230",NSW,https://www.familylaw.com.au/law-practice/southern-waters-legal/
lawyer,Southern Waters Legal,Leona Mary Bennett,Solicitor,,,https://www.linkedin.com/in/leona-bennett-48527a23/,https://www.southernwaters.com.au,"2/1 Kingsway, Cronulla NSW 2230",NSW,https://www.familylaw.com.au/lawyer/leona-mary-bennett/
lawyer,Southern Waters Legal,Kristy Marie Durrant,Solicitor,,,https://www.linkedin.com/in/kristy-durrant-80325743/,https://www.southernwaters.com.au,"2/1 Kingsway, Cronulla NSW 2230",NSW,https://www.familylaw.com.au/lawyer/kristy-marie-durrant/
firm,Spire Law,,,,admin@spirelaw.com.au,,https://www.spirelaw.com.au/,"Level 2/61 The Esplanade, Maroochydore QLD 4558",QLD,https://www.familylaw.com.au/law-practice/spire-law/
lawyer,Spire Law,Lindsay Woods,Special Counsel,,,https://au.linkedin.com/company/spire-law,https://www.spirelaw.com.au/,"Level 2/61 The Esplanade, Maroochydore QLD 4558",QLD,https://www.familylaw.com.au/lawyer/lindsay-woods/
firm,Sterling Walters Lawyers,,,,,,https://sterlingwalters.com.au/jo-walters/,Beaconsfield Upper VIC 3808,VIC,https://www.familylaw.com.au/law-practice/sterling-walters-lawyers/
lawyer,Sterling Walters Lawyers,Jo Walters,Lawyer,,,https://www.linkedin.com/in/jo-walters-a2b983a/,https://sterlingwalters.com.au/jo-walters/,Beaconsfield Upper VIC 3808,VIC,https://www.familylaw.com.au/lawyer/jo-walters/
firm,Stevens Family Law & Mediation,,,,admin@stevensfamilylaw.com.au,,https://www.stevensfamilylaw.com.au,"Level 4/7 Newcomen St, Newcastle NSW 2300",NSW,https://www.familylaw.com.au/law-practice/stevens-family-law-mediation/
lawyer,Stevens Family Law & Mediation,Ashley Dawn Stevens,Principal Solicitor,,,https://www.linkedin.com/in/ashleystevens/,https://www.stevensfamilylaw.com.au,"Level 4/7 Newcomen St, Newcastle NSW 2300",NSW,https://www.familylaw.com.au/lawyer/ashley-dawn-stevens/
firm,Stewart & Stewart Law,,,,admin@saslaw.com.au,,https://saslaw.com.au/,"75 Percy St, Warwick QLD 4370",QLD,https://www.familylaw.com.au/law-practice/stewart-stewart-law/
lawyer,Stewart & Stewart Law,Gavin Stewart,Principal,,,https://au.linkedin.com/company/stewart-and-stewart-law,https://saslaw.com.au/,"75 Percy St, Warwick QLD 4370",QLD,https://www.familylaw.com.au/lawyer/gavin-stewart/
firm,Stewart Family Law,,,,,,https://stewartfamilylaw.com.au/,"Level 2/231 N Quay, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/law-practice/stewart-family-law/
lawyer,Stewart Family Law,Temika Slee,Associate Director,,,https://www.linkedin.com/in/temika-slee-630046108/,https://stewartfamilylaw.com.au/,"Level 2/231 N Quay, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/temika-slee/
lawyer,Stewart Family Law,Judith (Judy) Stewart,Director,,,https://au.linkedin.com/in/judy-stewart-68603332,https://stewartfamilylaw.com.au/,"Level 2/231 N Quay, Brisbane City QLD 4000",QLD,https://www.familylaw.com.au/lawyer/judith-judy-stewart/
firm,Stone Group Lawyers,,,,,,https://www.stonegroup.com.au/,"Suite 31106, Level 11, Southport Central Commercial, Tower 3/9 Lawson St, Southport QLD 4215",QLD,https://www.familylaw.com.au/law-practice/stone-group-lawyers/
lawyer,Stone Group Lawyers,Sally Southwood,Partner,,,https://au.linkedin.com/in/sally-southwood-38821762,https://www.stonegroup.com.au/,"Suite 31106, Level 11, Southport Central Commercial, Tower 3/9 Lawson St, Southport QLD 4215",QLD,https://www.familylaw.com.au/lawyer/sally-southwood/
